"label","Hemi","Region","PGS","Estimate","Std_Error","t_value","P_Value","Significant_P_Value","Phenotype","Timepoint"
"lh_superiorparietal","left","superior parietal","ASD",0.00712132404206457,0.0271466538836387,0.262327875567626,0.793114538677123,"not sig","SA","T1"
"lh_superiorparietal","left","superior parietal","BIP",-0.0116732163143391,0.0267307919292357,-0.436695491298633,0.66241222938686,"not sig","SA","T1"
"lh_superiorparietal","left","superior parietal","MDD",-0.0208036716564149,0.0267909390697903,-0.77651894180422,0.437598525964648,"not sig","SA","T1"
"lh_superiorparietal","left","superior parietal","SCZ",-0.00674698770404436,0.0277459565043674,-0.243170124734476,0.807915945020382,"not sig","SA","T1"
"lh_superiorparietal","left","superior parietal","SUD",0.00132131931902005,0.027347079158896,0.0483166524418469,0.961472073460523,"not sig","SA","T1"
"lh_superiortemporal","left","superior temporal","ADHD",-0.035465846145148,0.0247893159138957,-1.43069079712956,0.152784054007114,"not sig","SA","T1"
"lh_superiortemporal","left","superior temporal","ASD",-9.80017211116413e-06,0.025218674876015,-0.000388607734519981,0.999690001692317,"not sig","SA","T1"
"lh_superiortemporal","left","superior temporal","BIP",-0.0444564633741236,0.0247998297995508,-1.79261163215438,0.0732915502001177,"not sig","SA","T1"
"lh_superiortemporal","left","superior temporal","MDD",-0.0280387090742014,0.0248804570278032,-1.12693705918943,0.259998594806033,"not sig","SA","T1"
"lh_superiortemporal","left","superior temporal","SCZ",-0.0281114454562186,0.0257622919824744,-1.09118573282774,0.275414296789211,"not sig","SA","T1"
"lh_superiortemporal","left","superior temporal","SUD",0.00802043925612908,0.0254030741397825,0.31572711286815,0.752265572083914,"not sig","SA","T1"
"lh_supramarginal","left","supramarginal","ADHD",-0.00709029713082507,0.0251520926916469,-0.281896906859753,0.778072075502558,"not sig","SA","T1"
"lh_supramarginal","left","supramarginal","ASD",-0.0265796941986203,0.0255546643062097,-1.04011126423451,0.29850163774796,"not sig","SA","T1"
"lh_supramarginal","left","supramarginal","BIP",-0.0131982083283964,0.0251731073729474,-0.524297939577378,0.60016996576011,"not sig","SA","T1"
"lh_supramarginal","left","supramarginal","MDD",-0.0372133140913546,0.0252138060610628,-1.47591022161554,0.14023523360849,"not sig","SA","T1"
"lh_supramarginal","left","supramarginal","SCZ",-0.0744041747778251,0.0260406267967682,-2.85723440370718,0.00434864381545219,"not sig","SA","T1"
"lh_supramarginal","left","supramarginal","SUD",-0.0124499908303267,0.0257518726010944,-0.483459631195814,0.628859263931868,"not sig","SA","T1"
"lh_frontalpole","left","frontal pole","ADHD",0.0130836412475721,0.0266854170357851,0.490291803572974,0.624018730326943,"not sig","SA","T1"
"lh_frontalpole","left","frontal pole","ASD",-0.0501990687447286,0.0270873716745581,-1.85322774567597,0.0640996340254796,"not sig","SA","T1"
"lh_frontalpole","left","frontal pole","BIP",-0.0342676727051934,0.0266939879762195,-1.2837224897127,0.199491519704913,"not sig","SA","T1"
"lh_frontalpole","left","frontal pole","MDD",-0.00773823067720695,0.0267764939783305,-0.288993423988566,0.772637257855085,"not sig","SA","T1"
"lh_frontalpole","left","frontal pole","SCZ",-0.00905633843433789,0.0277243248701502,-0.326656770787177,0.743985527918854,"not sig","SA","T1"
"lh_frontalpole","left","frontal pole","SUD",-0.000673141007695448,0.0273263302762436,-0.0246334213518839,0.980351533005595,"not sig","SA","T1"
"lh_temporalpole","left","temporal pole","ADHD",-0.0286875848026259,0.0262424594054867,-1.093174399524,0.274540731195286,"not sig","SA","T1"
"lh_temporalpole","left","temporal pole","ASD",-0.029454182353617,0.0266735481301055,-1.10424688196518,0.269711559984853,"not sig","SA","T1"
"lh_temporalpole","left","temporal pole","BIP",0.0105256911004581,0.0262780937308199,0.400550024985763,0.68882407689722,"not sig","SA","T1"
"lh_temporalpole","left","temporal pole","MDD",-0.0364935652435968,0.026322157282014,-1.38641999789785,0.165881025681395,"not sig","SA","T1"
"lh_temporalpole","left","temporal pole","SCZ",-0.0223842476292335,0.0272686022643575,-0.820879904742744,0.411880762078933,"not sig","SA","T1"
"lh_temporalpole","left","temporal pole","SUD",0.0131211421535385,0.0268809068943125,0.488121260384806,0.625554793551249,"not sig","SA","T1"
"lh_transversetemporal","left","transverse temporal","ADHD",-0.0373113711703587,0.0269202605519571,-1.38599591554273,0.166010451214396,"not sig","SA","T1"
"lh_transversetemporal","left","transverse temporal","ASD",-0.0210478545512617,0.0273782000608318,-0.768781530725006,0.442177113976524,"not sig","SA","T1"
"lh_transversetemporal","left","transverse temporal","BIP",-0.0349070760287972,0.0269477624346318,-1.2953608342612,0.195449568603556,"not sig","SA","T1"
"lh_transversetemporal","left","transverse temporal","MDD",-0.0475081390369765,0.0269968930326896,-1.75976320606414,0.0787074947033569,"not sig","SA","T1"
"lh_transversetemporal","left","transverse temporal","SCZ",-0.0508952186420229,0.0279502095201755,-1.82092440506698,0.068871932048384,"not sig","SA","T1"
"lh_transversetemporal","left","transverse temporal","SUD",0.0263677857442053,0.0275757749405255,0.956193825960447,0.339170502677742,"not sig","SA","T1"
"lh_insula","left","insula","ADHD",-0.0222107853734049,0.0250134886361944,-0.887952324301779,0.374747659339261,"not sig","SA","T1"
"lh_insula","left","insula","ASD",0.000473130103987326,0.0254331546322168,0.0186028870908527,0.985161049913351,"not sig","SA","T1"
"lh_insula","left","insula","BIP",-0.0219273432126082,0.0250366912717717,-0.875808347620232,0.381312775606521,"not sig","SA","T1"
"lh_insula","left","insula","MDD",-0.0278791391336768,0.0250924420943702,-1.11105722706567,0.266770435831467,"not sig","SA","T1"
"lh_insula","left","insula","SCZ",-0.0116116619525322,0.0259923245335405,-0.446734263322564,0.655149054138447,"not sig","SA","T1"
"lh_insula","left","insula","SUD",-0.0325683129368294,0.0256026313818495,-1.27206897021991,0.203599667530982,"not sig","SA","T1"
"rh_bankssts","right","bankssts","ADHD",0.00990359126378644,0.0274838325430174,0.360342439442732,0.718655664411316,"not sig","SA","T1"
"rh_bankssts","right","bankssts","ASD",0.0352055520576113,0.0279183042737052,1.26102042991091,0.20755116766372,"not sig","SA","T1"
"rh_bankssts","right","bankssts","BIP",0.0410210983044428,0.0274846184910724,1.49251110462993,0.135832965361388,"not sig","SA","T1"
"rh_bankssts","right","bankssts","MDD",-0.0147677630185762,0.0275739615106965,-0.535569146016521,0.592357452129511,"not sig","SA","T1"
"rh_bankssts","right","bankssts","SCZ",-0.0187570374003735,0.0285485473686276,-0.657022480274631,0.511294800024951,"not sig","SA","T1"
"rh_bankssts","right","bankssts","SUD",-0.047148424187089,0.0281090616416474,-1.67733895880865,0.0937415054983661,"not sig","SA","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","ADHD",0.0106390040914898,0.0277951915224132,0.3827641944079,0.701963664268099,"not sig","SA","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","ASD",-0.0646555142810093,0.0281909657031001,-2.29348348552314,0.0219956228623943,"not sig","SA","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","BIP",0.00892167020356624,0.0278212373890957,0.320678411200467,0.748510986038382,"not sig","SA","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","MDD",-0.021671330788176,0.0278827852902678,-0.77722976964357,0.437179270276505,"not sig","SA","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","SCZ",0.016345577505404,0.0288735347648896,0.566109332941125,0.571427283057699,"not sig","SA","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","SUD",0.0515569838780074,0.0284219638055536,1.81398386933183,0.0699345348616922,"not sig","SA","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","ADHD",-0.033701786158706,0.0273354304488031,-1.23289758402841,0.217859955865561,"not sig","SA","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","ASD",0.000545261616616521,0.0278026759764481,0.0196118394171272,0.984356340326233,"not sig","SA","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","BIP",0.0315816755857263,0.0273627177929192,1.15418635768333,0.248657871411471,"not sig","SA","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","MDD",-0.049054448527682,0.0274073485594994,-1.78982831634327,0.0737382923698552,"not sig","SA","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","SCZ",0.0255268338984863,0.0284066143501195,0.898622890565586,0.369037198523099,"not sig","SA","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","SUD",-0.00509893266092541,0.0280067649620666,-0.182060750958977,0.85556637343635,"not sig","SA","T1"
"rh_cuneus","right","cuneus","ADHD",-0.0246095199099416,0.0261931558600239,-0.939540086023036,0.347646126176213,"not sig","SA","T1"
"rh_cuneus","right","cuneus","ASD",0.00187361690345902,0.0266336267742258,0.0703477945133697,0.943928782293333,"not sig","SA","T1"
"rh_cuneus","right","cuneus","BIP",-0.00774300001419004,0.0262260653871293,-0.295240627974259,0.767862094970007,"not sig","SA","T1"
"rh_cuneus","right","cuneus","MDD",-0.00599836486214037,0.0262900670976238,-0.22816088068039,0.819560769158104,"not sig","SA","T1"
"rh_cuneus","right","cuneus","SCZ",0.0249872249591174,0.0272118118436673,0.918249218489006,0.358676373721592,"not sig","SA","T1"
"rh_cuneus","right","cuneus","SUD",-0.00259822687591334,0.0268294568377399,-0.0968423211706068,0.922868087368212,"not sig","SA","T1"
"rh_entorhinal","right","entorhinal","ADHD",-0.0207680810187036,0.0275884619163798,-0.752781401212266,0.451731688086176,"not sig","SA","T1"
"rh_entorhinal","right","entorhinal","ASD",-0.00823999927103245,0.0280476674505211,-0.29378554511061,0.768973533329369,"not sig","SA","T1"
"rh_entorhinal","right","entorhinal","BIP",0.0188700710038859,0.0276149707953052,0.683327574153871,0.494534247131198,"not sig","SA","T1"
"rh_entorhinal","right","entorhinal","MDD",-0.0406815555888398,0.0276620526162998,-1.47066293861607,0.141649342688349,"not sig","SA","T1"
"rh_entorhinal","right","entorhinal","SCZ",0.0125067863338926,0.0286654776107626,0.436301341415533,0.66269805705624,"not sig","SA","T1"
"rh_entorhinal","right","entorhinal","SUD",-0.0215116104410454,0.0282480304368832,-0.761526028836258,0.446495361732894,"not sig","SA","T1"
"rh_fusiform","right","fusiform","ADHD",-0.0198366966385579,0.02414646783309,-0.821515460384393,0.411518950502898,"not sig","SA","T1"
"rh_fusiform","right","fusiform","ASD",0.0118323006389621,0.0245479875489605,0.482006951297446,0.629890546583136,"not sig","SA","T1"
"rh_fusiform","right","fusiform","BIP",0.00455086197364422,0.0241752052584578,0.188245019018074,0.850717005159713,"not sig","SA","T1"
"rh_fusiform","right","fusiform","MDD",-0.0282803792459038,0.0242201937180428,-1.16763637711272,0.243189748073101,"not sig","SA","T1"
"rh_fusiform","right","fusiform","SCZ",-0.0111493050429493,0.0250901888766905,-0.444369115662868,0.656857360841149,"not sig","SA","T1"
"rh_fusiform","right","fusiform","SUD",-0.00109330660820336,0.0247309468512155,-0.0442080367881115,0.964746068156773,"not sig","SA","T1"
"rh_inferiorparietal","right","inferior parietal","ADHD",0.00139077833435356,0.0261820174967972,0.0531196014410917,0.957645620273705,"not sig","SA","T1"
"rh_inferiorparietal","right","inferior parietal","ASD",0.00343042337387929,0.0266122320665727,0.128904007950096,0.897455609335513,"not sig","SA","T1"
"rh_inferiorparietal","right","inferior parietal","BIP",-0.00160711354496095,0.0262060555281032,-0.0613260375350076,0.951109957592462,"not sig","SA","T1"
"rh_inferiorparietal","right","inferior parietal","MDD",-0.0548980070247111,0.0262209187744354,-2.09367213624242,0.0365025570021075,"not sig","SA","T1"
"rh_inferiorparietal","right","inferior parietal","SCZ",0.0245274789561868,0.0271904271314842,0.902063025254431,0.367207788220527,"not sig","SA","T1"
"rh_inferiorparietal","right","inferior parietal","SUD",-0.034630352819978,0.0267891498874006,-1.29270070030349,0.196368080487436,"not sig","SA","T1"
"rh_inferiortemporal","right","inferior temporal","ADHD",-0.0417233391383596,0.0250347155148531,-1.66661926370224,0.0958559695867862,"not sig","SA","T1"
"rh_inferiortemporal","right","inferior temporal","ASD",-0.0270781600757012,0.0254639903769112,-1.06339028859568,0.287822928685291,"not sig","SA","T1"
"rh_inferiortemporal","right","inferior temporal","BIP",0.0230718675111133,0.0250782269902915,0.919995959843776,0.357763220736485,"not sig","SA","T1"
"rh_inferiortemporal","right","inferior temporal","MDD",-0.0687893985756807,0.0250680891065721,-2.74410220432981,0.00615980760683457,"not sig","SA","T1"
"rh_inferiortemporal","right","inferior temporal","SCZ",-0.0198586036685617,0.0260320981047135,-0.762850677217063,0.445705183711307,"not sig","SA","T1"
"rh_inferiortemporal","right","inferior temporal","SUD",-0.00722270001692453,0.0256627146041445,-0.281447233012445,0.778416824647292,"not sig","SA","T1"
"rh_isthmuscingulate","right","isthmus cingulate","ADHD",-0.0269691119591048,0.0262448996154193,-1.02759440326684,0.304351607537618,"not sig","SA","T1"
"rh_isthmuscingulate","right","isthmus cingulate","ASD",-0.00325339725085767,0.0266880888367702,-0.121904467223416,0.902995469254013,"not sig","SA","T1"
"rh_isthmuscingulate","right","isthmus cingulate","BIP",0.0406088743832328,0.0262541298628421,1.54676138936553,0.122189385466513,"not sig","SA","T1"
"rh_isthmuscingulate","right","isthmus cingulate","MDD",-0.0149441809820298,0.0263409211479519,-0.567337068361852,0.570593293399812,"not sig","SA","T1"
"rh_isthmuscingulate","right","isthmus cingulate","SCZ",0.0446727706835654,0.027246256830647,1.63959295257456,0.101356826806448,"not sig","SA","T1"
"rh_isthmuscingulate","right","isthmus cingulate","SUD",0.0256063222601551,0.0268741856576318,0.952822257997736,0.340875597971917,"not sig","SA","T1"
"rh_lateraloccipital","right","lateral occipital","ADHD",-0.0132402824511209,0.0247275692945709,-0.535446177236187,0.59244243404253,"not sig","SA","T1"
"rh_lateraloccipital","right","lateral occipital","ASD",-0.00206595652789264,0.0251370183097369,-0.0821878117140243,0.934511327663326,"not sig","SA","T1"
"rh_lateraloccipital","right","lateral occipital","BIP",-0.0148840691376651,0.0247494945420108,-0.601388812704852,0.547696756147219,"not sig","SA","T1"
"rh_lateraloccipital","right","lateral occipital","MDD",-0.00478817646392939,0.0248129391807671,-0.192970950722387,0.847014982218717,"not sig","SA","T1"
"rh_lateraloccipital","right","lateral occipital","SCZ",0.0115173490231861,0.0256897317561129,0.44832500130896,0.654001105549708,"not sig","SA","T1"
"rh_lateraloccipital","right","lateral occipital","SUD",0.00889922857254063,0.0253206368852835,0.351461482302323,0.725305016574917,"not sig","SA","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","ADHD",-0.0261009029972227,0.025408879468478,-1.0272354996844,0.304520463820015,"not sig","SA","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","ASD",-0.00325507023155739,0.025837931924401,-0.125980292891915,0.899769021522642,"not sig","SA","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","BIP",-0.00349752169035241,0.025443401858329,-0.137462816875939,0.890688472442787,"not sig","SA","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","MDD",-0.04212140399646,0.0254757752928411,-1.65339046652278,0.0985178636921315,"not sig","SA","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","SCZ",-0.016191521596424,0.0264041979415293,-0.613217702438047,0.539850776236117,"not sig","SA","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","SUD",0.0209237012237045,0.0260209953942781,0.804108409638528,0.421496605877294,"not sig","SA","T1"
"rh_lingual","right","lingual","ADHD",-0.0487057538400491,0.0266829964288606,-1.82534798780577,0.0682016342116959,"not sig","SA","T1"
"rh_lingual","right","lingual","ASD",-0.0117437388981474,0.0271577750780583,-0.432426399599852,0.665510681619429,"not sig","SA","T1"
"rh_lingual","right","lingual","BIP",0.0160455011662211,0.0267411624165743,0.600030055397892,0.548601607580087,"not sig","SA","T1"
"rh_lingual","right","lingual","MDD",0.00651341649883123,0.0268094461481692,0.242952296098666,0.808084648293315,"not sig","SA","T1"
"rh_lingual","right","lingual","SCZ",0.0284366154830357,0.0277470450170482,1.02485203255208,0.305643412710753,"not sig","SA","T1"
"rh_lingual","right","lingual","SUD",0.0092334385949219,0.0273583590764867,0.337499722447084,0.735800348667566,"not sig","SA","T1"
